Model;Link;Price usd($);Price UAH;City
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1852485.html;223 696 $;6 050 518 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1858417.html;289 105 $;7 819 699 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1859031.html;347 972 $;9 411 949 грн;Киев
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1851018.html;176 602 $;4 776 718 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1858673.html;444 776 $;12 030 308 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1852935.html;253 784 $;6 864 349 грн;Киев
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1847113.html;200 149 $;5 413 618 грн;Киев
Mercedes-Benz G-Class 2020350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835783.html;176 602 $;4 776 718 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1833821.html;282 563 $;7 642 768 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1856889.html;255 485 $;6 910 365 грн;Киев
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1850750.html;110 235 $;2 981 647 грн;Киев
Mercedes-Benz V-Class 2021Individual V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1857360.html;57 572 $;1 557 220 грн;Киев
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1852615.html;110 075 $;2 977 316 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1840523.html;153 054 $;4 139 818 грн;Киев
Mercedes-Benz E-Class 2021220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1860454.html;75 006 $;2 028 749 грн;Днепр (Днепропетровск)
Mercedes-Benz Arocs 20172042 LS AT (421 л.с.) 4х2;https://auto.ria.com/newauto/auto-mercedes-benz-arocs-1857903.html;82 415 $;2 229 150 грн;Львов
Mercedes-Benz Vito пасс. 2020114 CDI AT (136 л.с.) Tourer Pro Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1859559.html;43 209 $;1 168 711 грн;Херсон
Mercedes-Benz Citan груз. 2020108 CDI MT (75 л.с.) KA L;https://auto.ria.com/newauto/auto-mercedes-benz-citan-gruz-1839240.html;25 839 $;698 902 грн;Одесса
Mercedes-Benz V-Class 2020Individual V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1854237.html;78 294 $;2 117 692 грн;Харьков
Mercedes-Benz V-Class 2021base V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1857464.html;57 572 $;1 557 220 грн;Киев
Mercedes-Benz GLE-Class 2020Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1856828.html;130 605 $;3 532 598 грн;Киев
Mercedes-Benz E-Class 2021New E 220d (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1859649.html;70 308 $;1 901 688 грн;Херсон
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1847932.html;217 809 $;5 891 293 грн;Киев
Mercedes-Benz E-Class 2020220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1858937.html;76 608 $;2 072 090 грн;Херсон
Mercedes-Benz Actros 2021F Edition StreamSpace AT (421 к.с.) 4x2;https://auto.ria.com/newauto/auto-mercedes-benz-actros-1858670.html;97 043 $;2 624 824 грн;Одесса
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1840230.html;104 284 $;2 820 671 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1860615.html;253 131 $;6 846 675 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1856737.html;300 878 $;8 138 149 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1857146.html;163 652 $;4 426 455 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1860618.html;168 753 $;4 564 439 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1854134.html;329 657 $;8 916 568 грн;Киев
Mercedes-Benz Vito пасс. 2020base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1854232.html;60 960 $;1 648 839 грн;Днепр (Днепропетровск)
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1847931.html;200 149 $;5 413 618 грн;Киев
Mercedes-Benz Maybach 2021GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1853981.html;329 657 $;8 916 568 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1856593.html;247 244 $;6 687 450 грн;Киев
Mercedes-Benz GLS-Class 2021350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1843316.html;143 637 $;3 885 090 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1855573.html;247 243 $;6 687 418 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1850253.html;223 696 $;6 050 518 грн;Киев
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835847.html;125 975 $;3 407 383 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 53 AT (435 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1857121.html;164 828 $;4 458 268 грн;Киев
Mercedes-Benz GLE-Class 2021350de AT (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859681.html;77 564 $;2 097 949 грн;Львов
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1788929.html;147 168 $;3 980 593 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1857527.html;217 809 $;5 891 293 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1855574.html;247 243 $;6 687 418 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1862254.html;94 905 $;2 566 994 грн;Житомир
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1862360.html;121 826 $;3 295 161 грн;Херсон
Mercedes-Benz V-Class 2021base V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1854080.html;57 572 $;1 557 220 грн;Одесса
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1864049.html;103 371 $;2 795 991 грн;Харьков
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1831900.html;147 168 $;3 980 593 грн;Киев
Mercedes-Benz V-Class 2021Individual V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1857580.html;54 694 $;1 479 359 грн;Днепр (Днепропетровск)
Mercedes-Benz EQV 2021300 FWD 90kWh;https://auto.ria.com/newauto/auto-mercedes-benz-eqv-1824602.html;105 962 $;2 866 050 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1857685.html;99 472 $;2 690 520 грн;Луцк
Mercedes-Benz AMG GT 2021Mercedes-AMG GT4 63 AT (585 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835827.html;206 035 $;5 572 843 грн;Киев
Mercedes-Benz V-Class 2020Individual 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1855404.html;109 993 $;2 975 087 грн;Киев
Mercedes-Benz GLC-Class 2020GLC 220d AT (170 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1855812.html;64 852 $;1 754 118 грн;Житомир
Mercedes-Benz GLE-Class 2021Coupe AMG 63 9G-TCT (571 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1837490.html;180 000 $;4 868 640 грн;Киев
Mercedes-Benz Vito пасс. 2021Individual 114 CDI MT (136 л.с.) Tourer Pro Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1857151.html;43 209 $;1 168 711 грн;Харьков
Mercedes-Benz V-Class 2021V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1863368.html;54 694 $;1 479 359 грн;Львов
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833106.html;170 715 $;4 617 493 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1850882.html;253 129 $;6 846 643 грн;Киев
Mercedes-Benz G-Class 2021AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1816972.html;268 174 $;7 253 558 грн;Киев
Mercedes-Benz Vito пасс. 2020Pro 110 CDI MT (102 л.с.) Tourer Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1840294.html;40 148 $;1 085 914 грн;Киев
Mercedes-Benz GLS-Class 2021AMG 63 AT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1843050.html;235 469 $;6 368 968 грн;Киев
Mercedes-Benz GLS-Class 2021350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1833664.html;115 379 $;3 120 778 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835138.html;288 451 $;7 802 025 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835373.html;135 394 $;3 662 143 грн;Киев
Mercedes-Benz GLC-Class 2020220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1858940.html;73 417 $;1 985 790 грн;Херсон
Mercedes-Benz V-Class 2021Individual V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1860143.html;54 694 $;1 479 359 грн;Киев
Mercedes-Benz V-Class 2021Individual V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1857093.html;54 694 $;1 479 359 грн;Киев
Mercedes-Benz Sprinter груз. 2020314 2.2 CDi 9G-Tronic (143 л.с.) 2WD;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832695.html;43 209 $;1 168 711 грн;Одесса
Mercedes-Benz S-Class 2020400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1848363.html;124 819 $;3 376 111 грн;Львов
Mercedes-Benz Vito пасс. 2020Individual Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1855502.html;68 608 $;1 855 704 грн;Киев
Mercedes-Benz G-Class 2020AMG 63 G-Ttonic (575 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1847956.html;207 483 $;5 612 012 грн;Львов
Mercedes-Benz G-Class 2020700 Brabus G-Ttonic (700 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1837571.html;353 204 $;9 553 468 грн;Киев
Mercedes-Benz GLE-Class 2020300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1860757.html;88 374 $;2 390 349 грн;Киев
Mercedes-Benz A-Class 2021base 200 AT (163 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-a-class-1860754.html;48 030 $;1 299 117 грн;Киев
Mercedes-Benz G-Class 2020Edition 1 Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1843051.html;264 904 $;7 165 125 грн;Киев
Mercedes-Benz S-Class 2021500 9G-Tronic (435 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1854215.html;229 584 $;6 209 775 грн;Киев
Mercedes-Benz GLC-Class 2020300e AT (320 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1860756.html;68 572 $;1 854 748 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835685.html;270 790 $;7 324 318 грн;Киев
Mercedes-Benz S-Class 2020Individual 400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1855140.html;182 400 $;4 933 555 грн;Луцк
Mercedes-Benz Vito пасс. 2020base 114 CDI MT (136 л.с.) Mixto Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1856115.html;43 209 $;1 168 711 грн;Житомир
Mercedes-Benz V-Class 2021Individual 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1860365.html;111 692 $;3 021 040 грн;Киев
Mercedes-Benz E-Class 2020300de 9G-Tronic (306 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1861103.html;78 294 $;2 117 692 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe AMG 63 9G-TCT (571 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836271.html;170 000 $;4 598 160 грн;Киев
Mercedes-Benz E-Class 2021220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1860218.html;75 958 $;2 054 512 грн;Ужгород
Mercedes-Benz V-Class 2020Individual V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1854223.html;78 294 $;2 117 692 грн;Харьков
Mercedes-Benz Vito груз. 2021109 CDI MT (88 л.с.) Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-gruz-1839895.html;31 671 $;856 630 грн;Харьков
Mercedes-Benz Maybach 2020S 650 AT (630 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835144.html;941 880 $;25 475 968 грн;Киев
Mercedes-Benz Vito пасс. 2020base Tourer 116 CDI AT (163 л.с.) 4Matic Base Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1858912.html;63 807 $;1 725 840 грн;Житомир
Mercedes-Benz Sprinter груз. 2021base 311 2.2 CDi MT (114 л.с.) 2WD;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1847321.html;38 735 $;1 047 700 грн;Харьков
Mercedes-Benz Maybach 2018G 650 Landaulet AT (630 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835148.html;1 308 168 $;35 383 329 грн;Киев
Mercedes-Benz GLC-Class 2021220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1854833.html;70 837 $;1 915 986 грн;Днепр (Днепропетровск)
Mercedes-Benz Maybach 2020GLS 600 AT (558 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1837979.html;294 337 $;7 961 218 грн;Киев
Mercedes-Benz Vito пасс. 2020Pro 110 CDI MT (102 л.с.) Tourer Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1863364.html;38 542 $;1 042 478 грн;Львов
Mercedes-Benz G-Class 2020500 AT (421 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835693.html;206 035 $;5 572 843 грн;Киев
Mercedes-Benz GLE-Class 2021300d AT (245 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1863575.html;80 140 $;2 167 625 грн;Житомир
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1856602.html;221 342 $;5 986 860 грн;Киев
Mercedes-Benz Vito пасс. 2020Pro 110 CDI MT (102 л.с.) Tourer Long;https://auto.ria.com/newauto/auto-mercedes-benz-vito-pass-1843011.html;41 443 $;1 120 944 грн;Харьков
Mercedes-Benz G-Class 2020500 AT (422 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833499.html;211 922 $;5 732 068 грн;Киев
Mercedes-Benz GLC-Class 2021220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1856546.html;80 059 $;2 165 428 грн;Киев
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1836275.html;117 734 $;3 184 468 грн;Киев
Mercedes-Benz EQC 2021400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1833677.html;117 734 $;3 184 468 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1841405.html;147 168 $;3 980 593 грн;Киев
Mercedes-Benz G-Class 2021Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1856839.html;300 225 $;8 120 475 грн;Киев
Mercedes-Benz GLE-Class 2021450 AT (367 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1844261.html;206 036 $;5 572 875 грн;Киев
Mercedes-Benz EQC 2021400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1858217.html;94 187 $;2 547 568 грн;Киев
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1856012.html;222 388 $;6 015 138 грн;Киев
Mercedes-Benz EQC 2020400 AT (408 л.с.) 80 kWh 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-eqc-1833676.html;117 734 $;3 184 468 грн;Киев
Mercedes-Benz G-Class 2020Brabus G800 G-Ttonic (800 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835659.html;400 298 $;10 827 268 грн;Киев
Mercedes-Benz G-Class 2020500 AT (421 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835692.html;211 922 $;5 732 068 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1841417.html;158 941 $;4 299 043 грн;Киев
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1847212.html;110 000 $;2 975 280 грн;Киев
Mercedes-Benz G-Class 2020500 AT (421 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835690.html;217 809 $;5 891 293 грн;Киев
Mercedes-Benz Maybach 2020Guard S 650 AT (630 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-maybach-1835145.html;1 059 615 $;28 660 468 грн;Киев
Mercedes-Benz GLC-Class 2020220d AT (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1855249.html;66 132 $;1 788 734 грн;Луцк
Mercedes-Benz V-Class 2021base V 200d MT (136 л.с.);https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1857242.html;54 694 $;1 479 359 грн;Киев
Mercedes-Benz G-Class 2020base 350d AT (340 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1836000.html;329 657 $;8 916 568 грн;Киев
Mercedes-Benz Sprinter груз. 2021Individual 2.2 CDi MT (114 л.с.) 2WD;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1850785.html;38 735 $;1 047 700 грн;Харьков
Mercedes-Benz G-Class 2021700 Brabus G-Ttonic (700 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1839114.html;364 978 $;9 871 918 грн;Киев
Mercedes-Benz G-Class 2020350d AT (286 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835990.html;179 999 $;4 868 613 грн;Киев
Mercedes-Benz GLS-Class 2021400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1842728.html;164 828 $;4 458 268 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1833501.html;270 790 $;7 324 318 грн;Киев
Mercedes-Benz Sprinter пасс. 2020Individual 2.2 CDi MT (163 л.с.) 2WD;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-pass-1838556.html;116 322 $;3 146 286 грн;Одесса
Mercedes-Benz GLE-Class 2021Individual 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1863172.html;100 552 $;2 719 722 грн;Харьков
Mercedes-Benz GLE-Class 2021Coupe 400d AT (330 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859469.html;115 400 $;3 121 351 грн;Днепр (Днепропетровск)
Mercedes-Benz Sprinter груз. 2021Individual Long XL 311 2.2 CDi MT 2WD 4325mm;https://auto.ria.com/newauto/auto-mercedes-benz-sprinter-gruz-1832663.html;38 735 $;1 047 700 грн;Одесса
Mercedes-Benz GLE-Class 2021Individual Coupe 350de AT (320 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1857886.html;87 112 $;2 356 211 грн;Львов
Mercedes-Benz GLE-Class 2021350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1859339.html;95 055 $;2 571 038 грн;Ужгород
Mercedes-Benz V-Class 2020AMG Style 300d AT (239 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1835849.html;125 975 $;3 407 383 грн;Киев
Mercedes-Benz G-Class 2020700 Brabus G-Ttonic (700 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835600.html;376 752 $;10 190 400 грн;Киев
Mercedes-Benz V-Class 2020Individual V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1854238.html;78 294 $;2 117 692 грн;Киев
Mercedes-Benz G-Class 2021Brabus G800 G-Ttonic (800 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1832162.html;788 825 $;21 336 150 грн;Киев
Mercedes-Benz S-Class 2021400d 9G-Tronic (330 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-s-class-1849226.html;132 445 $;3 582 371 грн;Одесса
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1816973.html;131 863 $;3 566 640 грн;Киев
Mercedes-Benz GLB-Class 2020200d AT (150 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-glb-class-1835677.html;52 113 $;1 409 555 грн;Луцк
Mercedes-Benz V-Class 2021AMG Style 300d AT (239 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1858604.html;109 494 $;2 961 585 грн;Одесса
Mercedes-Benz GLE-Class 2021Coupe 350d AT (272 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1862210.html;112 450 $;3 041 548 грн;Ужгород
Mercedes-Benz GLE-Class 2021Coupe AMG 63S 9G-TCT (612 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gle-class-1836500.html;200 150 $;5 413 650 грн;Киев
Mercedes-Benz G-Class 2020400d AT (340 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1835753.html;206 035 $;5 572 843 грн;Киев
Mercedes-Benz GLC-Class 2020base Mercedes-AMG 63 AT (476 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-glc-class-1836263.html;133 040 $;3 598 453 грн;Киев
Mercedes-Benz G-Class 2020Base Mercedes-AMG G63 G-Ttonic (585 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-g-class-1838906.html;282 563 $;7 642 768 грн;Киев
Mercedes-Benz AMG GT 2021Mercedes-AMG GT4 43 AT (367 л.с.) 4Matic+;https://auto.ria.com/newauto/auto-mercedes-benz-amg-gt-1835835.html;227 228 $;6 146 053 грн;Киев
Mercedes-Benz V-Class 2020Avantgarde V 220d AT (163 л.с.) Long 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-v-class-1847104.html;78 294 $;2 117 692 грн;Одесса
Mercedes-Benz E-Class 2021220d 9G-Tronic (194 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-e-class-1858871.html;66 100 $;1 787 874 грн;Черкассы
Mercedes-Benz GLS-Class 2021580 AT (489 л.с.) 4Matic;https://auto.ria.com/newauto/auto-mercedes-benz-gls-class-1835817.html;200 149 $;5 413 618 грн;Киев
